epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718717749853,2024-06-18T16.35.49.853,1.066,-0.499,-0.876,0.323
1718717749862,2024-06-18T16.35.49.862,1.075,-0.478,-0.894,0.337
1718717749873,2024-06-18T16.35.49.873,1.086,-0.457,-0.904,0.367
1718717749883,2024-06-18T16.35.49.883,1.096,-0.455,-0.915,0.395
1718717749893,2024-06-18T16.35.49.893,1.106,-0.479,-0.938,0.429
1718717749902,2024-06-18T16.35.49.902,1.115,-0.486,-0.959,0.468
1718717749912,2024-06-18T16.35.49.912,1.125,-0.472,-0.955,0.496
1718717749922,2024-06-18T16.35.49.922,1.135,-0.468,-0.943,0.526
1718717749933,2024-06-18T16.35.49.933,1.146,-0.477,-0.941,0.564
1718717749941,2024-06-18T16.35.49.941,1.154,-0.482,-0.959,0.607
1718717749952,2024-06-18T16.35.49.952,1.165,-0.466,-0.979,0.641
1718717749962,2024-06-18T16.35.49.962,1.175,-0.446,-0.989,0.657
1718717749971,2024-06-18T16.35.49.971,1.184,-0.448,-0.994,0.695
1718717749981,2024-06-18T16.35.49.981,1.194,-0.464,-1.010,0.731
1718717749991,2024-06-18T16.35.49.991,1.204,-0.474,-1.033,0.765
1718717750001,2024-06-18T16.35.50.001,1.214,-0.475,-1.059,0.784
1718717750010,2024-06-18T16.35.50.010,1.223,-0.471,-1.082,0.778
1718717750020,2024-06-18T16.35.50.020,1.233,-0.458,-1.095,0.779
1718717750031,2024-06-18T16.35.50.031,1.244,-0.439,-1.104,0.791
1718717750041,2024-06-18T16.35.50.041,1.254,-0.435,-1.110,0.814
1718717750050,2024-06-18T16.35.50.050,1.263,-0.438,-1.136,0.831
1718717750060,2024-06-18T16.35.50.060,1.273,-0.449,-1.177,0.826
1718717750070,2024-06-18T16.35.50.070,1.283,-0.448,-1.202,0.808
1718717750081,2024-06-18T16.35.50.081,1.294,-0.449,-1.197,0.810
1718717750089,2024-06-18T16.35.50.089,1.302,-0.442,-1.185,0.815
1718717750100,2024-06-18T16.35.50.100,1.313,-0.426,-1.183,0.790
1718717750110,2024-06-18T16.35.50.110,1.323,-0.403,-1.185,0.775
1718717750120,2024-06-18T16.35.50.120,1.333,-0.407,-1.189,0.782
1718717750129,2024-06-18T16.35.50.129,1.342,-0.409,-1.200,0.779
1718717750139,2024-06-18T16.35.50.139,1.352,-0.414,-1.210,0.754
1718717750149,2024-06-18T16.35.50.149,1.362,-0.427,-1.200,0.735
1718717750160,2024-06-18T16.35.50.160,1.373,-0.430,-1.181,0.731
1718717750168,2024-06-18T16.35.50.168,1.381,-0.418,-1.159,0.740
1718717750179,2024-06-18T16.35.50.179,1.392,-0.409,-1.154,0.739
1718717750189,2024-06-18T16.35.50.189,1.402,-0.402,-1.159,0.742
1718717750199,2024-06-18T16.35.50.199,1.412,-0.403,-1.152,0.732
1718717750208,2024-06-18T16.35.50.208,1.421,-0.413,-1.128,0.739
1718717750218,2024-06-18T16.35.50.218,1.431,-0.409,-1.113,0.743
1718717750228,2024-06-18T16.35.50.228,1.441,-0.394,-1.110,0.729
1718717750237,2024-06-18T16.35.50.237,1.450,-0.402,-1.095,0.727
1718717750248,2024-06-18T16.35.50.248,1.461,-0.430,-1.065,0.738
